"ReminderID","ReminderDate","MinsBeforeRemind","SnoozeDate","UserID","CreatedBy","Subject","isDismissed","DismissedDate","CreatedFromForm","CreatedFromID"
"658","2014-11-14 09:20:00","15","","372","378","Incoming Call Logged: VICTORIA TWORT - 082-452-3354 - Technical Booking","1","2015-04-13 14:47:12","frmLogCallAdv","1091"
"659","2014-11-14 10:02:00","15","","373","373","Incoming Call Logged: KEITH HAREBOTTLE - 011-467-1675 - Re qoute sent to him","1","2014-11-17 14:35:01","frmLogCallAdv","1092"
"660","2014-11-14 16:05:00","15","","372","378","Incoming Call Logged:  - Technical Booking","1","2015-04-13 14:46:51","frmLogCallAdv","1093"
"661","2014-11-14 16:15:00","15","","394","378","Incoming Call Logged: AVRIL KEARNS-EASTWICK - 011-465-9196 - Test","1","2015-01-06 10:04:03","frmLogCallAdv","1094"
"662","2014-11-14 16:16:00","15","","369","369","Outgoing Call Logged: DORICA EATWELL - 011-465-9196 - Test","1","2014-11-17 06:54:40","frmLogCallAdv","1095"
"663","2014-11-17 11:45:00","15","","373","373","Incoming Call Logged: KEITH HAREBOTTLE - 011-467-1675 - Re - security","1","2014-11-17 14:34:56","frmLogCallAdv","1096"
"664","2014-11-17 12:45:00","15","","373","373","Incoming Call Logged: CAROL , - 111-111-1111 - Re quote sent to her","1","2014-11-17 14:34:47","frmLogCallAdv","1097"
"665","2014-11-12 09:08:00","0","2014-11-19 14:18:00","373","372","Incoming Call Logged: JESSE  VAN GRAAN - 011-465-9196 - NEW CONTACT","1","2014-11-19 14:19:08","frmLogCallAdv","1076"
"666","2014-11-18 11:12:00","15","","394","394","Incoming Call Logged: SIMON BRADSHAW - 011-518-9432 - Robbery at Leaping Frog Shopping Centre","1","2014-11-18 13:48:10","frmLogCallAdv","1098"
"667","2014-11-19 09:33:00","15","","373","373","Incoming Call Logged: JESSE  VAN GRAAN - 011-465-9196 - Message","1","2014-11-19 14:11:35","frmLogCallAdv","1100"
"668","2014-11-19 17:10:00","15","","372","378","Incoming Call Logged: ELNA HEPPLE - 011-467-1072 - Technical Booking","1","2015-04-13 14:45:27","frmLogCallAdv","1101"
"669","2014-11-20 08:46:00","15","","372","378","Incoming Call Logged: ELNA HEPPLE - 011-467-1072 - Technical Booking","1","2015-04-13 14:45:18","frmLogCallAdv","1102"
"670","2014-11-20 09:28:00","15","","372","378","Incoming Call Logged: LINA . - 011-467-9197 - Technical Booking","1","2015-04-13 14:45:09","frmLogCallAdv","1103"
"671","2014-11-20 09:31:00","15","","372","378","Incoming Call Logged: RAY TOPP - 111-111-1111 - Message","1","2015-04-13 14:44:53","frmLogCallAdv","1104"
"672","2014-11-18 11:06:00","15","","370","378","Outgoing Call Logged: STELLA MASANGO - 011-267-4919 - Faulty connection with 12 Wedgewood","0","","frmLogCallAdv","1105"
"673","2014-11-18 11:12:00","15","","370","378","Outgoing Call Logged: NANDIPHA XEGWANA - 111-111-1111 - Problem at 12 Wedgewood","0","","frmLogCallAdv","1106"
"674","2014-11-18 11:11:00","15","","370","378","Incoming Call Logged: NANDIPHA XEGWANA - 111-111-1111 - 12 Wedgewood","0","","frmLogCallAdv","1107"
"675","2014-11-20 13:50:00","15","","372","378","Incoming Call Logged: KAREN HARRIS - 011-625-3024 - Technical Booking","1","2015-04-13 14:44:42","frmLogCallAdv","1108"
"676","2014-11-21 14:27:00","15","","372","378","Incoming Call Logged: AUDREY MARSHALL - 111-111-1111 - Technical Booking","1","2015-04-13 14:44:17","frmLogCallAdv","1109"
"677","2014-11-21 14:33:00","15","","372","378","Incoming Call Logged: GABBY CRANKO - 011-705-1845 - TECHNICAL BOOKING","1","2015-04-13 14:44:08","frmLogCallAdv","1110"
"678","2014-11-24 08:24:00","15","","373","378","Incoming Call Logged: KARIN MCCOLL - 011-465-9671 - Message","1","2014-12-18 13:17:40","frmLogCallAdv","1111"
"679","2014-11-24 08:36:00","15","","372","378","Incoming Call Logged: ANDY HADFIELD - 111-111-1111 - Technical Booking","1","2015-04-13 14:44:00","frmLogCallAdv","1112"
"680","2014-11-24 10:10:00","15","","373","378","Incoming Call Logged: SAMANTHA VAN WYK - 011-467-0206 - Message","1","2014-12-18 13:17:40","frmLogCallAdv","1113"
"681","2014-11-24 13:46:00","15","","369","378","Incoming Call Logged: HEIN DU TOIT - 011-801-8705 - Cancellation","1","2014-11-25 07:58:28","frmLogCallAdv","1114"
"682","2014-11-25 11:36:00","15","","373","378","Incoming Call Logged: PETER BLACK - 011-712-6000 - Message","1","2014-12-18 13:17:40","frmLogCallAdv","1115"
"683","2014-11-26 08:25:00","15","","373","378","Incoming Call Logged: THEA-LOUISE ESTERHUIZEN - 011-467-9569 - Your call - re the survey - wants ...","1","2014-12-18 13:17:40","frmLogCallAdv","1116"
"684","2014-11-27 09:16:00","15","","372","378","Incoming Call Logged: HEATHER CLARKE - 0 - Technical Booking","1","2015-04-13 14:43:38","frmLogCallAdv","1117"
"685","2014-11-27 13:35:00","15","","372","378","Incoming Call Logged: MIGUEL TAVARES - 011-300-6013 - Confirmation of technical booking","1","2015-04-13 14:43:27","frmLogCallAdv","1118"
"686","2014-11-28 12:45:00","15","","373","378","Incoming Call Logged: DEBRA DE VILLIERS - 011-467-5577 - Message","1","2014-12-18 13:17:41","frmLogCallAdv","1119"
"687","2014-12-01 09:15:00","15","","373","378","Incoming Call Logged: DEBRA . - 0110257946 - Report on alarm","1","2014-12-18 13:17:41","frmLogCallAdv","1120"
"688","2014-12-01 10:38:00","15","","372","378","Incoming Call Logged: SUSANNAH HILLMAN - 111-111-1111 - Technical Booking","1","2015-04-13 14:43:12","frmLogCallAdv","1121"
"689","2014-12-02 15:04:00","15","","372","378","Incoming Call Logged: MALCOLM FORD - 021-462-6798 - Technical Booking","1","2015-04-13 14:42:54","frmLogCallAdv","1122"
"690","2014-12-04 09:11:00","15","","372","378","Incoming Call Logged: ELMA DU PLESSIS - 011-467-2418 - Technical Booking","1","2015-04-13 14:42:45","frmLogCallAdv","1123"
"691","2014-12-04 09:40:00","15","","372","378","Incoming Call Logged:  REFILWE MAPULANE MTHONGOA - 111-111-1111 - Technical Booking","1","2015-04-13 14:42:35","frmLogCallAdv","1124"
"692","2014-12-04 09:47:00","15","","372","378","Incoming Call Logged: KIM HARRIS - 011-465-9649 - Technical Booking","1","2015-04-13 14:42:24","frmLogCallAdv","1125"
"693","2014-12-09 08:43:00","15","","372","378","Incoming Call Logged: WAYNE VISAGIE - 011-465-0783 - Technical Booking","1","2015-04-13 14:42:13","frmLogCallAdv","1126"
"694","2014-12-09 11:09:00","15","","372","378","Incoming Call Logged: JOHN ARVANITAKIS - 011-467-7889 - Technical Booking","1","2015-04-13 14:41:57","frmLogCallAdv","1127"
"695","2014-12-09 11:12:00","15","","373","378","Incoming Call Logged: SHAUN AGNEW - 082-858-4553 - Re quote sent","1","2014-12-18 13:17:38","frmLogCallAdv","1128"
"696","2014-12-09 12:44:00","15","","372","378","Incoming Call Logged: AUDREY POTTER - 011-465-9063 - Technical Booking","1","2015-04-13 14:41:47","frmLogCallAdv","1129"
"697","2014-12-09 12:51:00","15","","372","378","Incoming Call Logged: SAMANTHA VAN WYK - 011-467-0206 - Technical Booking","1","2015-04-13 14:41:30","frmLogCallAdv","1130"
"698","2014-12-09 14:35:00","15","","372","378","Incoming Call Logged: JOHN ARVANITAKIS - 011-467-7889 - Technical Booking","1","2015-04-13 14:41:21","frmLogCallAdv","1131"
"699","2014-12-11 07:48:00","15","","372","378","Incoming Call Logged: PINO GARBINI - 011-455-3789 - Technical Booking","1","2015-04-13 14:40:40","frmLogCallAdv","1132"
"700","2014-12-11 08:10:00","15","","372","378","Incoming Call Logged: JULIE HYAMS - 011-465-1537 - Technical Booking","1","2015-04-13 14:40:32","frmLogCallAdv","1133"
"701","2014-12-11 08:33:00","15","","373","373","Incoming Call Logged: ADRIAN CRANSWICK - 011-467-2222 - Complaint","1","2015-03-10 10:16:19","frmLogCallAdv","1134"
"702","2014-12-11 08:38:00","15","","372","378","Incoming Call Logged: KARIN MCCOLL - 011-465-9671 - Technical Booking","1","2015-04-13 14:40:15","frmLogCallAdv","1135"
"703","2014-12-11 08:40:00","15","","373","378","Incoming Call Logged: CLAIRE LAUREN GERS - 079-691-2371 - Panic Button","1","2014-12-18 13:17:36","frmLogCallAdv","1136"
"704","2014-12-11 08:44:00","15","","372","378","Incoming Call Logged: CLAIRE LAUREN GERS - 111-111-1111 - Technical Booking","1","2015-04-13 14:39:59","frmLogCallAdv","1137"
"705","2014-12-11 09:56:00","15","","372","378","Incoming Call Logged: JULIE PRODGERS - 011-465-8514 - Confirm time of booking today","1","2015-04-13 14:39:49","frmLogCallAdv","1138"
"706","2014-12-11 10:20:00","15","","373","373","Incoming Call Logged: JOHN HOWARD - 111-111-1111 - Re - programming of alarm","1","2015-03-10 10:16:29","frmLogCallAdv","1139"
"707","2014-12-11 10:34:00","15","","372","378","Incoming Call Logged: JULIE PRODGERS - 011-465-8514 - Returned your call","1","2015-04-13 14:39:38","frmLogCallAdv","1140"
"708","2014-12-11 11:49:00","15","","372","378","Incoming Call Logged: RENE STYBER - 011-465-3113 - Fidelity Sign","1","2015-04-13 14:39:28","frmLogCallAdv","1141"
"709","2014-12-11 14:18:00","15","","372","378","Incoming Call Logged: JANN HERBERT - 011-465-1828 - Technical Booking","1","2015-04-13 14:39:19","frmLogCallAdv","1142"
"710","2014-12-12 07:42:00","15","","372","378","Incoming Call Logged: MAGNUS LARS HENNING BERGSTEDT - 011-465-6231 - Message","1","2015-04-13 14:39:09","frmLogCallAdv","1143"
"711","2014-12-12 09:38:00","15","","372","378","Incoming Call Logged: MELANIE LOUBSER - 011-465-6698 - House sitter's details","1","2015-04-13 14:38:58","frmLogCallAdv","1144"
"712","2015-01-06 12:05:00","15","","372","378","Incoming Call Logged: GEORGE CHRISTODOULOU - 111-111-1111 - Technical Booking","1","2015-04-13 14:38:50","frmLogCallAdv","1145"
"713","2015-01-06 12:48:00","15","","372","378","Incoming Call Logged: JACQUI MASKELL - 011-467-8826 - Technical Booking","1","2015-04-13 14:38:38","frmLogCallAdv","1146"
"714","2015-01-07 08:30:00","15","","370","394","Incoming Call Logged: DOUG BLACK - 011-465-9196 - Beverley verge clean up","0","","frmLogCallAdv","1147"
"715","2015-01-07 10:04:00","15","","372","378","Incoming Call Logged: PAULINE ASHCROFT - 011-467-6646 - Technical Booking","1","2015-04-13 14:38:16","frmLogCallAdv","1148"
"716","2015-01-08 08:33:00","15","","372","372","Incoming Call Logged: GEORGE CHRISTODOULOU - 111-111-1111 - Technical Booking","1","2015-01-14 14:14:34","frmLogCallAdv","1149"
"717","2015-01-08 12:56:00","15","","373","378","Incoming Call Logged: FRANCOIS JONES - 011-467-2204 - Re the quote sent","1","2015-01-16 15:03:27","frmLogCallAdv","1150"
"718","2015-01-08 12:56:00","15","","372","372","Incoming Call Logged: GEORGE CHRISTODOULOU - 111-111-1111 - Re technical booking tomorrow","1","2015-01-14 14:14:26","frmLogCallAdv","1151"
"719","2015-01-09 10:05:00","15","","372","378","Incoming Call Logged: STEFAN SCHOEMAN  - 111-111-1111 - Technical Booking","1","2015-04-13 14:38:01","frmLogCallAdv","1152"
"720","2015-01-13 09:32:00","15","","372","378","Incoming Call Logged: JACQUI MASKELL - 011-467-8826 - Technical Booking","1","2015-04-13 14:37:50","frmLogCallAdv","1153"
"721","2015-01-13 11:58:00","15","","373","378","Incoming Call Logged: JULIE PRODGERS - 011-465-8514 - General Enquiry","1","2015-01-16 15:03:29","frmLogCallAdv","1154"
"722","2015-01-14 12:52:00","15","","369","378","Incoming Call Logged: ANDREW ANALO - 011-467-4647 - Account Enquiry","1","2015-01-14 13:20:59","frmLogCallAdv","1155"
"723","2015-01-15 10:16:00","15","","372","372","Incoming Call Logged: MBALI MNOULWANE - 111-111-1111 - Technical Booking","1","2015-01-15 11:17:29","frmLogCallAdv","1156"
"724","2015-01-19 10:05:00","15","","372","378","Incoming Call Logged: NIKKI SPRINGER - 111-111-1111 - Technical Booking","1","2015-01-19 10:03:37","frmLogCallAdv","1157"
"725","2015-01-20 12:12:00","15","","372","372","Incoming Call Logged: THANDI . - 111-111-1111 - Technical Booking","1","2015-01-20 14:52:22","frmLogCallAdv","1158"
"726","2015-01-21 09:26:00","15","","372","378","Incoming Call Logged: SHEREE ROUX - 111-111-1111 - Cancellation of Technical Booking","1","2015-04-13 14:37:36","frmLogCallAdv","1159"
"727","2015-01-21 16:35:00","15","","369","378","Incoming Call Logged: PEGGY LA TROBE - 011-467-2461 - Enquiry Accounts","1","2015-01-22 08:03:45","frmLogCallAdv","1160"
"728","2015-01-22 08:52:00","15","","373","378","Incoming Call Logged: BRANDON HOWELL - 111-111-1111 - Message","1","2015-02-06 09:43:35","frmLogCallAdv","1161"
"729","2015-01-22 09:15:00","15","","373","378","Incoming Call Logged: GILLIAN MACKAY - 111-111-1111 - Re - Security Quote","1","2015-02-06 09:43:36","frmLogCallAdv","1162"
"730","2015-01-22 09:17:00","15","","373","378","Incoming Call Logged: SIMON BRADSHAW - 011-518-9432 - Re - Security","1","2015-02-06 09:43:36","frmLogCallAdv","1163"
"731","2015-01-23 08:30:00","15","","373","378","Incoming Call Logged: MICHAEL TISDALL - 111-111-1111 - Re quote sent to him","1","2015-02-06 09:43:36","frmLogCallAdv","1164"
"732","2015-01-23 09:16:00","15","","372","378","Incoming Call Logged: STUART ROBINSON - 111-111-1111 - Returned your call","1","2015-04-13 14:37:12","frmLogCallAdv","1165"
"733","2015-01-23 13:07:00","15","","372","378","Incoming Call Logged: HAPPY NTSHANGASE - 011-634-0206 - Technical Booking","1","2015-04-13 14:37:03","frmLogCallAdv","1166"
"734","2015-01-27 09:21:00","15","","373","378","Incoming Call Logged: MICHAELA WHITFIELD - 011-575-4765 - Re - Requires a quote","1","2015-02-06 09:43:36","frmLogCallAdv","1167"
"735","2015-01-27 15:52:00","15","","372","372","Incoming Call Logged: MERLENE FARQUHAR - 111-111-1111 - Re - technical booking tomorrow","1","2015-01-28 11:39:49","frmLogCallAdv","1168"
"736","2015-01-29 09:22:00","15","","372","378","Incoming Call Logged: OLIVER RODEN - 111-111-1111 - Technical Booking","1","2015-04-13 14:36:52","frmLogCallAdv","1169"
"737","2015-01-29 13:31:00","15","","372","378","Incoming Call Logged: GRAHAM  MUNROE - 011-467-7997 - Technical Booking","1","2015-04-13 14:36:40","frmLogCallAdv","1170"
"738","2015-02-02 14:10:00","15","","372","378","Incoming Call Logged: LISA JANE NUTTALL - 111-111-1111 - Technical Booking","1","2015-04-13 14:36:30","frmLogCallAdv","1171"
"739","2015-02-04 12:17:00","15","","369","378","Incoming Call Logged: ANDREW ANALO - 011-467-4647 - Account enquiry","1","2015-02-04 13:41:43","frmLogCallAdv","1173"
"740","2015-02-04 13:22:00","15","","372","372","Incoming Call Logged: LASEA VAN NIEKERK - 011-467-3135 - Technical Booking","1","2015-02-04 14:02:50","frmLogCallAdv","1174"
"741","2015-02-05 07:15:00","15","","372","378","Incoming Call Logged: ROWAN DAVID GROOM - 111-111-1111 - TECHNICAL BOOKING & QUOTE ON BEAMS","1","2015-04-13 14:35:40","frmLogCallAdv","1177"
"742","2015-02-09 14:10:00","15","","372","378","Incoming Call Logged: NEVILLE COLLINS - 011-465-3051 - Technical Booking","1","2015-02-09 14:50:20","frmLogCallAdv","1178"
"743","2015-02-11 07:06:00","15","","372","378","Incoming Call Logged: CHRIS JARRETT - 011-853-2728 - Query re quote received","1","2015-04-13 14:35:14","frmLogCallAdv","1179"
"744","2015-02-11 07:15:00","15","","373","378","Incoming Call Logged: CHRIS JARRETT - 011-853-2728 - Re quote received","1","2015-02-19 13:46:21","frmLogCallAdv","1180"
"745","2015-02-11 12:20:00","15","","369","378","Incoming Call Logged: JENNIFER GIBB - 011-465-0293 - Account query","1","2015-02-17 13:00:37","frmLogCallAdv","1181"
"746","2015-02-11 12:55:00","15","","372","378","Incoming Call Logged: GAVIN BOUWER - 011-520-9600 - Technical Booking","1","2015-04-13 14:34:56","frmLogCallAdv","1182"
"747","2015-02-11 14:49:00","15","","373","378","Incoming Call Logged: KAREN KRUGER - 111-111-1111 - Re quote","1","2015-02-23 10:14:42","frmLogCallAdv","1183"
"748","2015-02-12 08:32:00","15","","372","378","Incoming Call Logged: CYNTHIA COWIE - 011-465-7954 - Technical Booking","1","2015-04-13 14:34:41","frmLogCallAdv","1184"
"749","2015-02-12 08:56:00","15","","372","378","Incoming Call Logged: ALEXANDRA NORVAL - 011-465-2272 - Technical Booking","1","2015-04-13 14:34:22","frmLogCallAdv","1185"
"750","2015-02-12 12:05:00","15","","372","378","Incoming Call Logged: MICHAELA WHITFIELD - 011-575-4765 - Technical Booking","1","2015-02-16 15:13:52","frmLogCallAdv","1186"
"751","2015-02-12 12:09:00","15","","372","378","Incoming Call Logged: MICHAELA WHITFIELD - 011-575-4765 - Technical booking","1","2015-04-13 14:29:47","frmLogCallAdv","1187"
"752","2015-02-12 12:57:00","15","","372","378","Incoming Call Logged: CLARE COWIE - 111-111-1111 - Technical booking","1","2015-04-13 14:29:37","frmLogCallAdv","1188"
"753","2015-02-12 12:59:00","15","","372","378","Incoming Call Logged: ROWAN DAVID GROOM - 111-111-1111 - Technical Booking","1","2015-04-13 14:29:25","frmLogCallAdv","1189"
"754","2015-02-12 14:36:00","15","","373","378","Incoming Call Logged: MARVIN PERUMAL - 111-111-1111 - Re installation done on Monday","1","2015-02-23 10:14:42","frmLogCallAdv","1190"
"755","2015-02-13 08:20:00","15","","372","378","Incoming Call Logged: LARA SUDDES - 011-912-3000 - Technical Booking","1","2015-04-13 14:29:15","frmLogCallAdv","1191"
"756","2015-02-13 11:55:00","15","","372","378","Incoming Call Logged: MRS CHILDS - 111-111-1111 - Technical Booking","1","2015-04-13 14:28:58","frmLogCallAdv","1192"
"757","2015-02-16 08:52:00","15","","372","378","Outgoing Call Logged: ALEXANDRA NORVAL - 011-465-2272 - Technical booking","1","2015-04-13 14:28:01","frmLogCallAdv","1193"
"758","2015-02-16 14:50:00","15","","369","378","Incoming Call Logged: ANDREW COYSH - 011-249-5087 - Re - outstanding account","1","2015-02-17 13:00:38","frmLogCallAdv","1194"
"759","2015-02-17 08:36:00","15","","373","378","Incoming Call Logged: MRS DENSON - 111-111-1111 - Security Quote","1","2015-02-23 10:14:42","frmLogCallAdv","1195"
"760","2015-02-18 09:22:00","15","","373","378","Incoming Call Logged: MRS HARTCOURT-COOKE - 011-465-5105 - EMR Forms to be collected","1","2015-02-23 10:14:42","frmLogCallAdv","1197"
"761","2015-02-19 13:30:00","15","","394","394","Incoming Call Logged: BRANDON HOWELLS - 011-465-2972 - Re Petition to have Chenney Rd resurfaced","1","2015-02-19 14:06:36","frmLogCallAdv","1198"
"762","2015-02-20 15:31:00","15","","372","378","Incoming Call Logged: WAYNE VISAGIE - 011-465-0783 - Technical Booking","1","2015-04-13 14:24:54","frmLogCallAdv","1199"
"763","2015-02-24 12:46:00","15","","373","378","Incoming Call Logged: SARAH BOTTOMELY - 111-111-1111 - Security Quote","1","2015-02-24 14:27:48","frmLogCallAdv","1200"
"764","2015-02-24 14:50:00","15","","372","378","Incoming Call Logged: LYN MURRAY - 111-111-1111 - Technical Booking","1","2015-04-13 14:24:37","frmLogCallAdv","1201"
"765","2015-02-25 14:35:00","15","","372","372","Incoming Call Logged: CAREY FOURNIER - 011-465-1303 - Quote on booking a guard","1","2015-02-25 16:01:11","frmLogCallAdv","1202"
"766","2015-02-26 08:13:00","15","","372","378","Incoming Call Logged: COLIN DOUGLAS COWIE - 011-465-7954 - Technical booking","1","2015-04-13 14:24:20","frmLogCallAdv","1203"
"767","2015-02-26 08:58:38","15","","372","369","Ticket Logged:  - ","1","2015-02-27 08:09:36","frmLogTicketNew","77"
"768","2015-02-26 09:00:00","15","","372","378","Incoming Call Logged: Adam Martin -  - general","1","2015-04-13 14:23:07","frmLogCallAdv","1204"
"769","2015-02-26 13:10:00","15","","372","378","Incoming Call Logged: GRACE GAVURE - 011-465-2777 - Remote to be re programmed","1","2015-04-13 14:22:27","frmLogCallAdv","1205"
"770","2015-02-27 08:42:00","15","","373","373","Incoming Call Logged: MIKE WILLIAMS - 111-111-1111 - Security Quote","1","2015-03-11 13:10:06","frmLogCallAdv","1206"
"771","2015-03-04 14:15:00","15","","373","378","Incoming Call Logged: PAUL MCCONNON - 011-465-3767 - Security Quote","1","2015-03-09 09:34:09","frmLogCallAdv","1207"
"772","2015-03-05 05:02:00","15","","372","378","Incoming Call Logged: CLYDE HOLLAND - 111-111-1111 - Technical Booking","1","2015-04-13 14:22:08","frmLogCallAdv","1208"
"773","2015-03-09 14:12:00","15","","373","373","Incoming Call Logged: BRUCE SPENCE - 0 - Re security quote","1","2015-03-09 14:21:10","frmLogCallAdv","1209"
"774","2015-03-10 07:23:00","15","","373","378","Incoming Call Logged: PAUL MCCONNON - 011-465-3767 - Quote on beams and extra remote","1","2015-03-10 08:50:27","frmLogCallAdv","1210"
"775","2015-03-10 08:02:00","15","","372","378","Incoming Call Logged: DOUGLAS BOTHA - 011-705-3316 - Returned your call","1","2015-04-13 14:21:45","frmLogCallAdv","1211"
"776","2015-03-11 10:07:00","15","","372","372","Incoming Call Logged: SONJA HOWELL - 011-465-0659 - Technical Booking","1","2015-03-11 14:24:41","frmLogCallAdv","1212"
"777","2015-03-11 11:50:00","15","","373","373","Incoming Call Logged: JOLANDIE SCHOEMAN - 111-111-1111 - EMR Contract","1","2015-03-11 13:08:59","frmLogCallAdv","1213"
"778","2015-03-11 12:28:00","15","","372","372","Incoming Call Logged: MIKE WILLIAMS - 111-111-1111 - Technical Booking","1","2015-03-11 14:32:13","frmLogCallAdv","1214"
"779","2015-03-11 13:06:00","15","","372","372","Incoming Call Logged: ADELE LAMBSON - 011-467-9819 - Technical Booking","1","2015-03-11 14:32:26","frmLogCallAdv","1215"
"780","2015-03-12 07:41:00","15","","373","369","Incoming Call Logged: Mark Swanepoel -  - QUOTE BEAMS","1","2015-03-12 07:42:51","frmLogCallAdv","1216"
"781","2015-03-12 13:49:00","15","","373","373","Incoming Call Logged: SAMANTHA VAN TROTSENBURG - 111-111-1111 - Security Quote","1","2015-03-17 10:49:17","frmLogCallAdv","1217"
"782","2015-03-16 14:48:00","15","","373","373","Incoming Call Logged: STEVE VAN STRAATEN - 011-465-4228 - General Enquiry re LRA","1","2015-03-17 10:49:01","frmLogCallAdv","1218"
"783","2015-03-17 08:04:00","15","","373","373","Incoming Call Logged: BENITA BILLINGS - 111-111-1111 - Re EMR","1","2015-03-17 10:48:55","frmLogCallAdv","1219"
"784","2015-03-19 08:41:00","15","","372","369","Incoming Call Logged:  LADBURY -  - CALLOUT","1","2015-03-19 08:42:51","frmLogCallAdv","1220"
"785","2015-03-20 13:43:00","15","","373","369","Incoming Call Logged: ALN FARTHNG -  - SECURITY CONTRACT","1","2015-03-20 13:44:28","frmLogCallAdv","1221"
"786","2015-03-27 07:42:00","15","","372","378","Incoming Call Logged: DEBBIE BURGER - 011-465-9403 - Technical Booking","1","2015-04-13 14:21:23","frmLogCallAdv","1222"
"787","2015-03-27 10:04:00","15","","373","378","Incoming Call Logged: ANDRE VAN DALEN - 011-463-0120 - Re quote sent","1","2015-03-27 11:40:11","frmLogCallAdv","1223"
"788","2015-03-27 14:13:00","15","","372","378","Incoming Call Logged: NICK FREDERICKSZ - 011-465-8186 - Security Guards","1","2015-04-13 14:21:12","frmLogCallAdv","1224"
"789","2015-03-30 11:55:00","15","","372","378","Incoming Call Logged: JACQUELINE HEIJKOOP-KROON - 011-467-4386 - Low Battery signal","1","2015-04-13 14:20:59","frmLogCallAdv","1225"
"790","2015-03-31 08:04:00","15","","372","378","Incoming Call Logged: CANDICE JULIET SADIE - 111-111-1111 - Faulty Alarm","1","2015-04-13 14:20:45","frmLogCallAdv","1226"
"791","2015-04-01 15:18:00","15","","373","378","Incoming Call Logged: ANDRE KURTEN - 011-465-9302 - Wireless Option","1","2015-04-02 12:18:38","frmLogCallAdv","1227"
"792","2015-04-07 08:42:00","15","","372","378","Incoming Call Logged: HEATHER CLARKE - 0 - Technical Booking","1","2015-04-13 14:20:27","frmLogCallAdv","1228"
"793","2015-04-07 09:15:00","15","","372","378","Incoming Call Logged: MIKE WILSON - 011-465-0658 - Technical Booking","1","2015-04-13 14:19:52","frmLogCallAdv","1229"
"794","2015-04-08 11:04:00","15","","372","378","Incoming Call Logged: MARGARET HOLDMANN - 011-465-7100 - Returned your call","1","2015-04-13 14:19:42","frmLogCallAdv","1230"
"795","2015-04-08 12:37:00","15","","372","378","Incoming Call Logged: MRS MENTZ - 011-465-7452 - Returned your call","1","2015-04-13 14:19:17","frmLogCallAdv","1231"
"796","2015-04-10 08:36:00","15","","372","378","Incoming Call Logged: PATRICK O'CALLAGHAN - 111-111-1111 - Technical Booking","1","2015-04-13 14:18:43","frmLogCallAdv","1232"
"797","2015-04-10 14:02:00","15","","372","378","Incoming Call Logged: ADAM MARTIN - 082-274-8472 - Technical Booking","1","2015-04-13 14:18:17","frmLogCallAdv","1233"
"798","2015-04-13 13:50:00","15","","372","378","Incoming Call Logged: CLYDE HOLLAND - 111-111-1111 - Technical booking","1","2015-04-13 14:17:45","frmLogCallAdv","1234"
"799","2015-04-22 08:42:00","15","","394","394","Incoming Call Logged: BRANDON HOWELL - 111-111-1111 - Message","1","2015-04-22 14:09:07","frmLogCallAdv","1235"
"800","2015-04-22 10:25:00","15","","372","378","Incoming Call Logged: JODY HOLLSTEIN - 111-111-1111 - Alarm still not working","0","","frmLogCallAdv","1236"
"801","2015-04-23 09:00:00","15","","372","378","Incoming Call Logged: AUDREY MARSHALL - 011-705-1722 - Technical Booking","0","","frmLogCallAdv","1237"
"802","2015-04-23 09:46:00","15","","394","378","Incoming Call Logged: LINDA BLIGNAUT - 111-111-1111 - Urgent accounts query","1","2018-06-21 12:16:18","frmLogCallAdv","1238"
"803","2015-04-23 10:20:00","15","","372","378","Incoming Call Logged: LYNNE ELIZABETH CROSS - 111-111-1111 - Copy of security contract","0","","frmLogCallAdv","1239"
"804","2015-05-11 12:06:00","15","","373","378","Incoming Call Logged: K NICOLELLA - 011-465-8316 - Re quote sent to her","1","2015-05-11 12:11:13","frmLogCallAdv","1240"
"805","2015-05-11 14:37:00","15","","373","378","Incoming Call Logged: OLGA DENISOVA - 011-467-7314 - Re quote sent to her","1","2015-05-14 10:51:10","frmLogCallAdv","1241"
"806","2015-05-21 08:06:00","15","","372","378","Incoming Call Logged: CELI TWALA - 011-467-0620 - Technical Booking","0","","frmLogCallAdv","1242"
"807","2015-06-01 10:50:00","15","","372","378","Incoming Call Logged: DEVENDREE ANKIAH - 111-111-1111 - Technical Booking","0","","frmLogCallAdv","1243"
"808","2015-06-03 13:37:00","15","","372","378","Incoming Call Logged: ANA-PAULA GIURICICH - 011-705-2915 - Technical Booking","0","","frmLogCallAdv","1244"
"809","2017-01-17 16:50:00","15","","378","378","Incoming Call Logged: BEV BULBRING - 111-111-1111 - Technical Booking","1","2017-01-17 16:49:07","frmLogCallAdv","1245"
"810","2018-05-24 13:00:00","15","","378","378","Appointment :  - Reminder - Karen - renew ENV - 24 May 2019","1","2018-05-24 13:28:52","frmapptdetails","2535"
