"ContactDivisionID","EntitycontactID","DivisionID"
"92550","102017","5830"
"92552","102320","5830"
"92553","102644","5830"
"92555","102970","5830"
"92556","102998","5830"
"92563","101999","5830"
"92564","100422","5830"
"92570","101677","5830"
"92571","101678","5830"
"92572","95667","5830"
"92573","95668","5830"
"92574","92620","5830"
"92575","94068","5830"
"92579","102838","5830"
"92580","103186","5830"
"92581","101721","5830"
"92582","","5830"
"92584","101989","5830"
"92586","92478","5830"
"92590","","5830"
"92599","103103","5830"
"92601","99511","5830"
"92603","99650","5830"
"92604","103201","5830"
"92605","103202","5830"
"92606","103203","5830"
"92607","","5830"
"92609","103204","5830"
"92610","101099","5830"
"92612","92856","5830"
"92613","101565","5830"
"92614","101566","5830"
"92616","103206","5830"
"92618","102762","5830"
"92619","99634","5830"
"92620","102371","5830"
"92625","94838","5830"
"92626","93955","5830"
"92628","98001","5830"
"92631","101655","5830"
"92633","99584","5830"
"92635","92533","5830"
"92639","97010","5830"
"92642","95256","5830"
"92643","95504","5830"
"92645","98099","5830"
"92647","92493","5830"
"92648","103207","5830"
"92649","100413","5830"
"92650","101997","5830"
"92651","99071","5830"
"92658","96647","5830"
"92659","92486","5830"
"92660","93934","5830"
"92661","98179","5830"
"92663","98463","5830"
"92664","97770","5830"
"92671","96332","5830"
"92672","96335","5830"
"92673","96333","5830"
"92674","93824","5830"
"92675","96334","5830"
"92676","95272","5830"
"92677","99623","5830"
"92679","99622","5830"
"92680","103208","5830"
"92681","103209","5830"
"92682","102976","5830"
"92683","103210","5830"
"92684","103211","5830"
"92685","99676","5830"
"92687","94822","5830"
"92688","94937","5830"
"92689","103212","5830"
"92690","103213","5830"
"92691","103214","5830"
"92692","103215","5830"
"92693","103216","5830"
"92694","103217","5830"
"92695","103218","5830"
"92696","103219","5830"
"92697","103220","5830"
"92702","103224","5830"
"92704","103226","5830"
"92705","103225","5830"
"92707","103190","5830"
"92708","103227","5830"
"92709","98428","5830"
"92710","98429","5830"
"92716","103230","5830"
"92718","103232","5830"
"92719","93695","5830"
"92720","93721","5830"
"92721","103233","5830"
"92722","101701","5830"
"92725","101751","5830"
"92726","102347","5830"
"92730","97253","5830"
"92732","94909","5830"
"92733","102928","5830"
"92734","103234","5830"
"92736","103223","5830"
"92737","96022","5830"
"92738","98106","5830"
"92739","103107","5830"
"92741","102037","5830"
"92742","102487","5830"
"92743","103235","5830"
"92745","101335","5830"
"92746","101334","5830"
"92750","103221","5830"
"92751","103228","5830"
"92753","103229","5830"
"92756","98487","5830"
"92758","102575","5830"
"92761","98486","5830"
"92764","100157","5830"
"92767","96897","5830"
"92771","101275","5830"
"92773","99959","5830"
"92778","100928","5830"
"92779","95807","5830"
"92786","102223","5830"
"92787","102224","5830"
"92788","100894","5830"
"92789","92715","5830"
"92790","94163","5830"
"92792","102396","5830"
"92793","102397","5830"
"92796","96308","5830"
"92797","93699","5830"
"92798","95147","5830"
"92799","96309","5830"
"92800","94846","5830"
"92801","93398","5830"
"92803","98914","5830"
"92804","100168","5830"
"92805","100082","5830"
"92806","96492","5830"
"92807","101190","5830"
"92810","102072","5830"
"92814","94795","5830"
"92816","99284","5830"
"92820","99732","5830"
"92825","98577","5830"
"92826","98045","5830"
"92827","98044","5830"
"92832","93008","5830"
"92834","101770","5830"
"92835","102982","5830"
"92836","99911","5830"
"92837","94862","5830"
"92840","","5830"
"92841","103241","5830"
"92842","92844","5830"
"92843","94292","5830"
"92844","","5830"
"92845","103242","5830"
"92846","93600","5830"
"92847","100093","5830"
"92850","94709","5830"
"92851","92837","5830"
"92854","92616","5830"
"92855","92501","5830"
"92861","94382","5830"
"92862","94290","5830"
"92864","94993","5830"
"92865","93545","5830"
"92866","98200","5830"
"92867","98201","5830"
"92869","101276","5830"
"92877","103247","5830"
"92879","103248","5830"
"92882","93911","5830"
"92883","93326","5830"
"92884","100239","5830"
"92886","100223","5830"
"92888","93965","5830"
"92890","103195","5830"
"92891","98756","5830"
"92892","96989","5830"
"92893","98757","5830"
"92897","103145","5830"
"92909","102484","5830"
"92910","92805","5830"
"92912","100238","5830"
"92914","97586","5830"
"92915","100588","5830"
"92916","103191","5830"
"92920","93126","5830"
"92921","102518","5830"
"92924","101551","5830"
"92925","103249","5830"
"92926","102163","5830"
"92927","103250","5830"
"92928","100030","5830"
"92929","100551","5830"
"92930","","5830"
"92934","99562","5830"
"92936","92725","5830"
"92941","102303","5830"
"92944","102018","5830"
"92947","97243","5830"
"92949","102502","5830"
"92950","102462","5830"
"92955","102043","5830"
"92956","94608","5830"
"92958","92825","5830"
"92959","103253","5830"
"92960","103254","5830"
"92961","99640","5830"
"92962","99638","5830"
"92963","99639","5830"
"92964","103255","5830"
"92965","103256","5830"
"92967","103257","5830"
"92968","93860","5830"
"92969","102331","5830"
"92972","101421","5830"
"92973","99319","5830"
"92975","98985","5830"
"92976","98972","5830"
"92977","100314","5830"
"92978","100100","5830"
"92979","100101","5830"
"92980","101741","5830"
"92981","100232","5830"
"92982","103258","5830"
"92985","102565","5830"
"92988","93761","5830"
"92990","93050","5830"
"92992","103261","5830"
"92993","103262","5830"
"92996","103260","5830"
"92997","103265","5830"
"92999","102161","5830"
"93000","98347","5830"
"93001","103267","5830"
"93004","103268","5830"
"93006","103269","5830"
"93012","103270","5830"
"93014","98543","5830"
"93015","103271","5830"
"93018","94670","5830"
"93020","103272","5830"
"93022","103273","5830"
"93023","103050","5830"
"93024","102014","5830"
"93029","99344","5830"
"93030","103274","5830"
"93031","102701","5830"
"93032","102274","5830"
"93039","97536","5830"
"93040","94535","5830"
"93042","97630","5830"
"93045","100862","5830"
"93046","101405","5830"
"93049","102837","5830"
"93051","103194","5830"
"93053","102861","5830"
"93054","103275","5830"
"93055","98506","5830"
"93056","97768","5830"
"93058","98953","5830"
"93059","103252","5830"
"93062","94391","5830"
"93065","94115","5830"
"93072","100644","5830"
"93074","103276","5830"
"93076","103277","5830"
"93077","95714","5830"
"93078","95717","5830"
"93079","95713","5830"
"93080","95716","5830"
"93081","95715","5830"
"93082","95712","5830"
"93083","94291","5830"
"93084","95711","5830"
"93094","102408","5830"
"93096","","5830"
"93097","101847","5830"
"93098","101562","5830"
"93099","","5830"
"93101","101754","5830"
"93105","101614","5830"
"93107","103278","5830"
"93110","103279","5830"
"93117","100419","5830"
"93118","92559","5830"
"93119","102172","5830"
"93120","101376","5830"
"93123","102451","5830"
"93124","103161","5830"
"93125","101369","5830"
"93128","101682","5830"
"93131","103282","5830"
"93132","93483","5830"
"93134","103283","5830"
"93135","103284","5830"
"93137","102493","5830"
"93138","98011","5830"
"93139","102943","5830"
"93141","92649","5830"
"93144","99133","5830"
"93150","103287","5830"
"93151","102207","5830"
"93152","103288","5830"
"93153","93856","5830"
"93155","93846","5830"
"93156","102079","5830"
"93157","102946","5830"
"93158","102738","5830"
"93164","92492","5830"
"93165","100950","5830"
"93167","103124","5830"
"93170","92650","5830"
"93171","102995","5830"
"93176","","5830"
"93177","","5830"
"93183","103291","5830"
"93184","101074","5830"
"93185","102498","5830"
"93189","94669","5830"
"93190","93547","5830"
"93195","93731","5830"
"93197","93280","5830"
"93198","98664","5830"
"93201","101755","5830"
"93203","102196","5830"
"93204","101259","5830"
"93205","96039","5830"
"93207","96041","5830"
"93208","97891","5830"
"93209","96040","5830"
"93210","92935","5830"
"93212","102154","5830"
"93213","102125","5830"
"93215","99213","5830"
"93216","99148","5830"
"93218","93412","5830"
"93222","92718","5830"
"93224","93331","5830"
"93227","103189","5830"
"93234","101500","5830"
"93238","100702","5830"
"93239","100703","5830"
"93240","99885","5830"
"93241","101441","5830"
"93242","100613","5830"
"93243","99410","5830"
"93245","94677","5830"
"93247","103129","5830"
"93248","93346","5830"
"93249","96000","5830"
"93250","102333","5830"
"93252","102332","5830"
"93256","102054","5830"
"93257","102052","5830"
"93258","102053","5830"
"93261","94474","5830"
"93262","93748","5830"
"93264","100215","5830"
"93266","103280","5830"
"93269","94438","5830"
"93273","102024","5830"
"93274","92536","5830"
"93276","97091","5830"
"93277","98205","5830"
"93278","99722","5830"
"93279","92826","5830"
"93280","102080","5830"
"93281","94938","5830"
"93282","98357","5830"
"93287","99913","5830"
"93288","102336","5830"
"93289","103292","5830"
"93292","94109","5830"
"93295","101532","5830"
"93297","103294","5830"
"93298","103295","5830"
"93300","103296","5830"
"93302","97737","5830"
"93304","93698","5830"
"93305","98271","5830"
"93306","103297","5830"
"93308","102501","5830"
"93309","103298","5830"
"93310","103299","5830"
"93311","93288","5830"
"93314","100724","5830"
"93315","94027","5830"
"93316","102820","5830"
"93318","101710","5830"
"93319","92753","5830"
"93320","99581","5830"
"93321","102579","5830"
"93327","103301","5830"
"93328","93266","5830"
"93329","94460","5830"
"93330","96592","5830"
"93331","101588","5830"
"93334","103070","5830"
"93335","103075","5830"
"93336","103302","5830"
"93338","102191","5830"
"93342","103303","5830"
"93343","103281","5830"
"93351","103304","5830"
"93353","97842","5830"
"93356","103188","5830"
"93357","101499","5830"
"93358","98574","5830"
"93359","98573","5830"
"93360","98572","5830"
"93361","93736","5830"
"93365","101149","5830"
"93366","103132","5830"
"93367","103131","5830"
"93369","99259","5830"
"93370","103305","5830"
"93371","94085","5830"
"93373","103231","5830"
"93375","103306","5830"
"93376","93229","5830"
"93377","94238","5830"
"93378","92483","5830"
"93381","101317","5830"
"93383","101656","5830"
"93384","102463","5830"
"93385","98605","5830"
"93389","92920","5830"
"93390","92671","5830"
"93391","100204","5830"
"93392","93161","5830"
"93393","94609","5830"
"93394","92860","5830"
"93396","103259","5830"
"93401","93085","5830"
"93402","103012","5830"
"93403","97543","5830"
"93404","92593","5830"
"93405","94041","5830"
"93406","95239","5830"
"93407","93791","5830"
"93409","98261","5830"
"93412","92553","5830"
"93415","93419","5830"
"93416","98542","5830"
"93417","92934","5830"
"93420","99763","5830"
"93422","92985","5830"
"93423","94134","5830"
"93425","95216","5830"
"93426","93768","5830"
"93427","101657","5830"
"93428","102977","5830"
"93429","102069","5830"
"93430","94589","5830"
"93432","103307","5830"
"93434","93502","5830"
"93435","99541","5830"
"93436","94451","5830"
"93437","93339","5830"
"93439","100021","5830"
"93442","94946","5830"
"93443","98333","5830"
"93444","99572","5830"
"93445","100248","5830"
"93446","102330","5830"
"93447","92890","5830"
"93448","92774","5830"
"93449","93766","5830"
"93450","92602","5830"
"93452","94231","5830"
"93453","101431","5830"
"93454","94009","5830"
"93455","92561","5830"
"93458","93437","5830"
"93459","101664","5830"
"93461","102819","5830"
"93463","99934","5830"
"93464","98922","5830"
"93465","101717","5830"
"93466","98713","5830"
"93467","97537","5830"
"93468","97538","5830"
"93469","98348","5830"
"93470","93696","5830"
"93471","94129","5830"
"93472","92528","5830"
"93473","93343","5830"
"93474","99693","5830"
"93475","101001","5830"
"93476","99972","5830"
"93477","93314","5830"
"93478","101393","5830"
"93487","103308","5830"
"93489","92870","5830"
"93490","93608","5830"
"93491","97521","5830"
"93492","98370","5830"
"93493","101496","5830"
"93494","99621","5830"
"93495","92541","5830"
"93496","94494","5830"
"93497","95599","5830"
"93498","92484","5830"
"93499","92516","5830"
"93500","101168","5830"
"93501","94446","5830"
"93503","101719","5830"
"93504","102354","5830"
"93505","93962","5830"
"93506","97596","5830"
"93507","99047","5830"
"93509","98809","5830"
"93510","94087","5830"
"93511","101659","5830"
"93512","99370","5830"
"93513","92771","5830"
"93515","98688","5830"
"93516","101531","5830"
"93518","93166","5830"
"93519","100250","5830"
"93520","99729","5830"
"93521","101648","5830"
"93522","99458","5830"
"93523","99244","5830"
"93525","99236","5830"
"93527","100211","5830"
"93528","95115","5830"
"93529","98895","5830"
"93530","99245","5830"
"93531","93158","5830"
"93532","99574","5830"
"93534","93237","5830"
"93535","100410","5830"
"93536","102993","5830"
"93538","93389","5830"
"93539","93184","5830"
"93544","103290","5830"
"93545","103310","5830"
"93546","103311","5830"
"93548","103313","5830"
"93549","94738","5830"
"93551","103315","5830"
"93552","103316","5830"
"93557","100664","5830"
"93558","100665","5830"
"93559","100663","5830"
"93560","94000","5830"
"93561","103317","5830"
"93562","103318","5830"
"93564","95179","5830"
"93565","103051","5830"
"93566","93434","5830"
"93567","94882","5830"
"93570","93993","5830"
"93572","101314","5830"
"93573","103312","5830"
"93574","103314","5830"
"93575","103289","5830"
"93576","95220","5830"
"93577","100354","5830"
"93580","103321","5830"
"93581","103320","5830"
"93583","93222","5830"
"93586","99923","5830"
"93587","99924","5830"
"93588","100229","5830"
"93589","101643","5830"
"93590","101652","5830"
"93591","94266","5830"
"93592","100822","5830"
"93594","92522","5830"
"93597","93970","5830"
"93599","99958","5830"
"93600","99419","5830"
"93602","103149","5830"
"93603","102645","5830"
"93604","98661","5830"
"93605","101363","5830"
"93606","99701","5830"
"93607","99614","5830"
"93608","97940","5830"
"93609","97941","5830"
"93610","99422","5830"
"93612","99513","5830"
"93613","101661","5830"
"93614","97717","5830"
"93615","101716","5830"
"93616","101446","5830"
"93618","99810","5830"
"93619","97125","5830"
"93622","102581","5830"
"93624","99425","5830"
"93625","99818","5830"
"93627","92664","5830"
"93628","101189","5830"
"93629","101548","5830"
"93630","100486","5830"
"93631","101008","5830"
"93632","97907","5830"
"93633","99436","5830"
"93634","99437","5830"
"93635","92968","5830"
"93636","98655","5830"
"93637","103150","5830"
"93638","93495","5830"
"93639","94943","5830"
"93640","92489","5830"
"93641","101222","5830"
"93642","100741","5830"
"93646","101175","5830"
"93647","92631","5830"
"93648","92695","5830"
"93649","99690","5830"
"93650","101690","5830"
"93651","101689","5830"
"93653","103322","5830"
"93656","101636","5830"
"93657","100550","5830"
"93659","101665","5830"
"93660","92957","5830"
"93661","98998","5830"
"93662","98992","5830"
"93663","98999","5830"
"93664","101715","5830"
"93669","103323","5830"
"93670","103324","5830"
"93671","","5830"
"93675","100620","5830"
"93676","95126","5830"
"93678","103325","5830"
"93679","","5830"
"93681","103285","5830"
"93682","103326","5830"
"93683","103327","5830"
"93684","103328","5830"
"93686","96590","5830"
"93687","96589","5830"
"93688","100733","5830"
"93689","100732","5830"
"93690","103329","5830"
"93691","103330","5830"
"93692","","5830"
"93693","99864","5830"
"93694","103331","5830"
"93698","103332","5830"
"93699","103333","5830"
"93701","100162","5830"
"93702","100161","5830"
"93703","103334","5830"
"93705","103244","5830"
"93706","103245","5830"
"93707","102439","5830"
"93708","102438","5830"
"93709","102424","5830"
"93710","101812","5830"
"93712","101811","5830"
"93713","93051","5830"
"93714","94499","5830"
"93715","103335","5830"
"93716","94731","5830"
"93717","102710","5830"
"93718","102756","5830"
"93719","100439","5830"
"93720","103336","5830"
"93722","94198","5830"
"93723","92711","5830"
"93724","94159","5830"
"93725","97841","5830"
"93726","97840","5830"
"93727","103074","5830"
"93730","95174","5830"
"93731","96109","5830"
"93732","96111","5830"
"93733","92972","5830"
"93734","96110","5830"
"93737","103337","5830"
"93738","103338","5830"
"93739","","5830"
"93741","103340","5830"
"93744","102031","5830"
"93746","100850","5830"
"93747","93947","5830"
"93748","95510","5830"
"93750","103341","5830"
"93751","102739","5830"
"93752","92747","5830"
"93753","103342","5830"
"93754","102635","5830"
"93755","102634","5830"
"93756","94420","5830"
"93757","103199","5830"
"93758","103198","5830"
"93759","102754","5830"
"93761","102753","5830"
"93763","92737","5830"
"93764","103343","5830"
"93767","103344","5830"
"93768","103345","5830"
"93769","103346","5830"
"93770","103347","5830"
"93771","94908","5830"
"93772","92906","5830"
"93773","94354","5830"
"93775","103349","5830"
"93777","96907","5830"
"93778","102535","5830"
"93780","98651","5830"
"93781","98650","5830"
"93784","103154","5830"
"93785","98783","5830"
"93786","98784","5830"
"93791","103350","5830"
"93792","103351","5830"
"93793","103352","5830"
"93794","93519","5830"
"93795","98212","5830"
"93796","98213","5830"
"93798","103354","5830"
"93799","103355","5830"
"93800","103356","5830"
"93802","103358","5830"
"93803","103359","5830"
"93804","103357","5830"
"93807","94073","5830"
"93808","100320","5830"
"93809","102602","5830"
"93811","103360","5830"
"93812","100795","5830"
"93814","96521","5830"
"93815","96520","5830"
"93816","99773","5830"
"93817","101749","5830"
"93818","100577","5830"
"93821","95379","5830"
"93822","93223","5830"
"93823","101049","5830"
"93824","94671","5830"
"93825","99555","5830"
"93826","99556","5830"
"93827","101460","5830"
"93828","101481","5830"
"93829","103130","5830"
"93830","103071","5830"
"93831","97812","5830"
"93832","97647","5830"
"93833","93816","5830"
"93834","95264","5830"
"93838","103364","5830"
"93839","99013","5830"
"93843","102503","5830"
"93845","100430","5830"
"93846","103365","5830"
"93847","99289","5830"
"93848","93909","5830"
"93849","100871","5830"
"93850","100973","5830"
"93851","93850","5830"
"93852","100357","5830"
"93853","99299","5830"
"93855","94088","5830"
"93857","103366","5830"
"93859","103367","5830"
"93860","101417","5830"
"93861","101470","5830"
"93863","101202","5830"
"93864","103368","5830"
"93865","103246","5830"
"93866","103369","5830"
"93867","103370","5830"
"93868","103371","5830"
"93869","103372","5830"
"93870","99217","5830"
"93873","102234","5830"
"93874","102235","5830"
"93875","103373","5830"
"93876","103361","5830"
"93877","103319","5830"
"93879","101232","5830"
"93880","101642","5830"
"93883","99283","5830"
"93884","97601","5830"
"93885","97600","5830"
"93886","103363","5830"
"93887","99777","5830"
"93888","99779","5830"
"93890","99348","5830"
"93891","101392","5830"
"93892","101416","5830"
"93893","100381","5830"
"93894","93692","5830"
"93895","92500","5830"
"93896","99218","5830"
"93897","99787","5830"
"93898","99788","5830"
"94899","101426","5830"
"94901","103374","5830"
"94902","103375","5830"
"94905","103377","5830"
"94907","102768","5830"
"94909","102767","5830"
"94910","98409","5830"
"94913","99781","5830"
"94914","103378","5830"
"94916","103115","5830"
"94918","99761","5830"
"94919","103379","5830"
"94920","103380","5830"
"94921","103381","5830"
"94922","94839","5830"
"94923","97926","5830"
"94924","99629","5830"
"94925","97922","5830"
"94926","102122","5830"
"94927","103382","5830"
"94928","103383","5830"
"94930","99782","5830"
"94931","103384","5830"
"94933","99785","5830"
"94936","103385","5830"
"94937","103386","5830"
"94939","","5830"
"94941","103388","5830"
"94942","103387","5830"
"94943","103389","5830"
"94944","103390","5830"
"94945","102955","5830"
"94947","93964","5830"
"94948","99795","5830"
"94949","99796","5830"
"94950","103391","5830"
"94951","94243","5830"
"94954","92705","5830"
"94955","99005","5830"
"94958","93312","5830"
"94959","97867","5830"
"94960","94760","5830"
"94961","93234","5830"
"94962","97901","5830"
"94963","94682","5830"
"94964","101977","5830"
"94965","93129","5830"
"94966","94577","5830"
"94967","100247","5830"
"94968","102623","5830"
"94969","102622","5830"
"94970","99273","5830"
"94971","98221","5830"
"94972","93655","5830"
"94973","95461","5830"
"94974","95463","5830"
"94975","95460","5830"
"94976","93379","5830"
"94977","95462","5830"
"94978","94827","5830"
"94979","99600","5830"
"94980","99601","5830"
"94981","93112","5830"
"94982","94560","5830"
"94983","103392","5830"
"94984","103393","5830"
"94986","97584","5830"
"94987","101495","5830"
"94988","93313","5830"
"94989","94761","5830"
"94990","98280","5830"
"94991","98281","5830"
"94992","100186","5830"
"94993","95761","5830"
"94994","95758","5830"
"94995","98522","5830"
"94997","94341","5830"
"94998","92820","5830"
"94999","94268","5830"
"95000","93250","5830"
"95001","101136","5830"
"95002","98745","5830"
"95003","98744","5830"
"95004","98751","5830"
"95005","98750","5830"
"95006","101151","5830"
"95007","101152","5830"
"95008","102266","5830"
"95009","102265","5830"
"95010","102441","5830"
"95011","102417","5830"
"95012","102353","5830"
"95013","93606","5830"
"95014","95054","5830"
"95015","100312","5830"
"95016","93701","5830"
"95017","95149","5830"
"95018","98915","5830"
"95020","95154","5830"
"95021","102368","5830"
"95022","102344","5830"
"95023","100339","5830"
"95024","100340","5830"
"95025","93753","5830"
"95026","101424","5830"
"95027","93286","5830"
"95028","102847","5830"
"95029","100807","5830"
"95030","99688","5830"
"95032","99687","5830"
"95033","94013","5830"
"95035","94342","5830"
"95036","95648","5830"
"95038","92894","5830"
"95039","101310","5830"
"95040","92635","5830"
"95041","94083","5830"
"95042","97233","5830"
"95043","97232","5830"
"95046","92855","5830"
"95047","94303","5830"
"95048","102625","5830"
"95049","102448","5830"
"95050","92497","5830"
"95051","93945","5830"
"95052","102811","5830"
"95053","102876","5830"
"95055","95067","5830"
"95056","102792","5830"
"95057","93636","5830"
"95058","97756","5830"
"95059","93088","5830"
"95060","94536","5830"
"95062","94661","5830"
"95063","101186","5830"
"95064","98479","5830"
"95066","100958","5830"
"95067","103394","5830"
"95068","103395","5830"
"95071","95658","5830"
"95072","93952","5830"
"95073","95657","5830"
"95075","103397","5830"
"95076","103398","5830"
"95077","103399","5830"
"95079","103400","5830"
"95080","94343","5830"
"95084","103403","5830"
"95086","97121","5830"
"95087","101197","5830"
"95088","102445","5830"
"95089","102901","5830"
"95090","99277","5830"
"95091","99278","5830"
"95092","100969","5830"
"95093","98512","5830"
"95094","94880","5830"
"95096","103404","5830"
"95097","103405","5830"
"95098","101530","5830"
"95099","101860","5830"
"95100","103406","5830"
"95101","103407","5830"
"95102","103408","5830"
"95103","103409","5830"
"95105","93200","5830"
"95106","103410","5830"
"95107","102741","5830"
"95108","103411","5830"
"95109","103412","5830"
"95111","103396","5830"
"95112","95764","5830"
"95113","100534","5830"
"95118","103414","5830"
"95120","103413","5830"
"95121","98983","5830"
"95122","93086","5830"
"95123","101413","5830"
"95124","99853","5830"
"95125","100307","5830"
"95126","100719","5830"
"95127","100720","5830"
"95128","103415","5830"
"95129","103416","5830"
"95133","94306","5830"
"95137","102585","5830"
"95138","103419","5830"
"95139","103420","5830"
"95143","101022","5830"
"95145","100417","5830"
"95146","102349","5830"
"95147","103059","5830"
"95148","103421","5830"
"95149","102775","5830"
"95150","103422","5830"
"95151","","5830"
"95154","103353","5830"
"95155","103424","5830"
"95158","103425","5830"
"95160","103003","5830"
"95164","100358","5830"
"95166","92840","5830"
"95167","99347","5830"
"95168","94288","5830"
"95169","92767","5830"
"95170","94215","5830"
"95171","93772","5830"
"95173","103427","5830"
"95174","94652","5830"
"95175","103428","5830"
"95176","103429","5830"
"95177","103430","5830"
"95178","101019","5830"
"95179","103196","5830"
"95182","101607","5830"
"95185","103431","5830"
"95188","93406","5830"
"95189","92867","5830"
"95190","94723","5830"
"95191","98030","5830"
"95192","92531","5830"
"95193","93979","5830"
"95195","93826","5830"
"95196","101927","5830"
"95197","100758","5830"
"95198","94002","5830"
"95199","99276","5830"
"95200","101904","5830"
"95201","101739","5830"
"95202","101486","5830"
"95203","92795","5830"
"95204","99774","5830"
"95205","94179","5830"
"95206","103402","5830"
"95207","97036","5830"
"95208","93444","5830"
"95209","99105","5830"
"95211","99169","5830"
"95212","95973","5830"
"95214","94070","5830"
"95215","98514","5830"
"95216","98513","5830"
"95217","95044","5830"
"95218","93614","5830"
"95219","95062","5830"
"95220","103066","5830"
"95221","103026","5830"
"95222","92719","5830"
"95223","96595","5830"
"95224","102159","5830"
"95225","96594","5830"
"95227","103128","5830"
"95228","103127","5830"
"95230","93829","5830"
"95231","95277","5830"
"95232","102452","5830"
"95233","100399","5830"
"95234","101230","5830"
"95235","101229","5830"
"95236","100287","5830"
"95237","100288","5830"
"95238","99764","5830"
"95239","94754","5830"
"95240","102574","5830"
"95241","102257","5830"
"95242","102259","5830"
"95243","102258","5830"
"95244","102981","5830"
"95245","103023","5830"
"95246","103022","5830"
"95248","94936","5830"
"95251","100888","5830"
"95252","97778","5830"
"95254","103432","5830"
"95256","103433","5830"
"95259","102841","5830"
"95260","102840","5830"
"95261","97873","5830"
"95262","101409","5830"
"95263","99625","5830"
"95264","101737","5830"
"95265","98910","5830"
"95266","98909","5830"
"95267","95343","5830"
"95269","103434","5830"
"95271","101418","5830"
"95272","101420","5830"
"95273","101419","5830"
"95274","102239","5830"
"95275","102112","5830"
"95277","92788","5830"
"95278","98252","5830"
"95279","101387","5830"
"95280","101386","5830"
"95281","92504","5830"
"95282","95208","5830"
"95283","102984","5830"
"95289","103339","5830"
"95290","93430","5830"
"95291","93966","5830"
"95293","102805","5830"
"95294","103436","5830"
"95295","102490","5830"
"95297","102058","5830"
"95300","103437","5830"
"95301","103362","5830"
"95302","103110","5830"
"95303","96501","5830"
"95304","101357","5830"
"95305","101578","5830"
"95306","99751","5830"
"95307","99750","5830"
"95309","100434","5830"
"95315","99739","5830"
"95317","98502","5830"
"95318","98503","5830"
"95321","102504","5830"
"95324","102319","5830"
"95325","102318","5830"
"95326","97646","5830"
"95327","99748","5830"
"95329","98451","5830"
"95331","96442","5830"
"95332","103440","5830"
"95335","98843","5830"
"95336","94557","5830"
"95340","103441","5830"
"95341","94863","5830"
"95342","103442","5830"
"95343","97914","5830"
"95344","99706","5830"
"95345","93134","5830"
"95346","96313","5830"
"95347","93157","5830"
"95348","96314","5830"
"95349","94605","5830"
"95350","103443","5830"
"95353","103445","5830"
"95355","98012","5830"
"95360","101465","5830"
"95361","103446","5830"
"95365","103448","5830"
"95366","103449","5830"
"95367","99184","5830"
"95371","100104","5830"
"95372","103451","5830"
"95375","98904","5830"
"95376","93106","5830"
"95377","94554","5830"
"95378","93136","5830"
"95379","94584","5830"
"95380","97851","5830"
"95381","93042","5830"
"95382","94490","5830"
"95384","98274","5830"
"95385","95218","5830"
"95386","101224","5830"
"95387","101761","5830"
"95388","102909","5830"
"95392","98957","5830"
"95393","98956","5830"
"95394","93556","5830"
"95395","96336","5830"
"95396","98660","5830"
"95397","101210","5830"
"95398","101209","5830"
"95399","101208","5830"
"95400","101207","5830"
"95401","100143","5830"
"95402","103454","5830"
"95403","103455","5830"
"95404","100557","5830"
"95405","103439","5830"
"95406","103456","5830"
"95407","93099","5830"
"95408","103457","5830"
"95409","103423","5830"
"95410","103444","5830"
"95415","102531","5830"
"95416","102860","5830"
"95417","103459","5830"
"95419","103460","5830"
"95420","100292","5830"
"95421","103461","5830"
"95424","94421","5830"
"95425","103462","5830"
"95426","103417","5830"
"95427","103418","5830"
"95428","103463","5830"
"95431","103466","5830"
"95432","103464","5830"
"95434","101536","5830"
"95436","103467","5830"
"95437","101654","5830"
"95439","98844","5830"
"95440","92743","5830"
"95441","95919","5830"
"95442","92756","5830"
"95443","95920","5830"
"95444","94204","5830"
"95445","98807","5830"
"95446","100909","5830"
"95447","98808","5830"
"95448","97734","5830"
"95449","97733","5830"
"95450","92628","5830"
"95451","95528","5830"
"95452","94076","5830"
"95453","102367","5830"
"95454","102366","5830"
"95455","92539","5830"
"95456","98016","5830"
"95457","93987","5830"
"95458","95645","5830"
"95459","98372","5830"
"95460","98371","5830"
"95461","92875","5830"
"95462","95644","5830"
"95463","94323","5830"
"95464","102706","5830"
"95465","102615","5830"
"95466","103435","5830"
"95469","101213","5830"
"95470","98592","5830"
"95471","103470","5830"
"95472","101214","5830"
"95473","103471","5830"
"95474","99740","5830"
"95476","102379","5830"
"95478","","5830"
"95479","103474","5830"
"95481","101576","5830"
"95486","103477","5830"
"95487","101217","5830"
"95488","103478","5830"
"95490","103479","5830"
"95491","103480","5830"
"95492","101219","5830"
"95493","103481","5830"
"95494","103482","5830"
"95495","103483","5830"
"95496","98450","5830"
"95497","103484","5830"
"95498","103485","5830"
"95499","103486","5830"
"95500","103438","5830"
"95506","93622","5830"
"95507","97686","5830"
"95509","97340","5830"
"95511","103489","5830"
"95520","93358","5830"
"95523","103491","5830"
"95526","94798","5830"
"95528","95050","5830"
"95532","103492","5830"
"95537","100864","5830"
"95538","93216","5830"
"95539","94664","5830"
"95540","93658","5830"
"95541","95106","5830"
"95542","96285","5830"
"95543","93345","5830"
"95544","93290","5830"
"95545","96233","5830"
"95546","93192","5830"
"95547","94640","5830"
"95548","102511","5830"
"95549","102540","5830"
"95550","93319","5830"
"95551","94779","5830"
"95552","101707","5830"
"95559","103493","5830"
"95560","93795","5830"
"95562","94683","5830"
"95563","103494","5830"
